x,y,c
-73.9992,40.7393,1
-74.0073,40.7403,1
-74.0053,40.7332,1
-73.99,40.7352,1
-74.0014,40.7198,1
-74.007,40.7039,1
-74.005,40.7414,1
-73.9921,40.7306,1
-74.0056,40.7388,1
-74.0144,40.7042,1
-74.0001,40.7385,1
-74.003,40.7391,1
-74.0075,40.7256,1
-73.9955,40.7367,1
-74.0079,40.7405,1
-74.0065,40.7317,1
-74.002,40.7296,1
-74.0076,40.7048,1
-73.9907,40.7364,1
-73.9948,40.7249,1
-73.9894,40.7347,1
-74.0012,40.7364,1
-73.9873,40.7332,1
-74.0035,40.7392,1
-74.0032,40.723,1
-73.993,40.7369,1
-74.0014,40.7412,1
-73.9978,40.7353,1
-73.9896,40.7296,1
-74.0062,40.7344,1
-74.0076,40.7234,1
-73.9958,40.7166,1
-73.9919,40.7247,1
-73.99,40.7294,1
-74.0006,40.7315,1
-73.9923,40.7253,1
-74.0017,40.7407,1
-73.988,40.7323,1
-73.9883,40.7187,1
-74.0014,40.7355,1
-74.007,40.7291,1
-74.0019,40.7413,1
-74.0075,40.7431,1
-74.0042,40.7219,1
-74.0048,40.7234,1
-73.9874,40.733,1
-73.9936,40.7343,1
-74.0035,40.7134,1
-74.0015,40.7393,1
-73.9997,40.7388,1
-74.0059,40.7402,1
-74.0013,40.7276,1
-74.0166,40.7047,1
-73.9901,40.7323,1
-73.9925,40.7018,1
-73.9864,40.7343,1
-73.992,40.7261,1
-73.9931,40.7363,1
-74.0064,40.7327,1
-74.0018,40.7281,1
-73.9971,40.7222,1
-74.0132,40.7074,1
-74.016,40.7062,1
-74.0103,40.7123,1
-74.0046,40.7166,1
-74.0069,40.7193,1
-73.9892,40.7205,1
-74.0106,40.7135,1
-73.9945,40.7323,1
-73.9988,40.7341,1
-73.9927,40.6834,1
-74.0053,40.7348,1
-73.9984,40.726,1
-74.0166,40.7164,1
-74.0021,40.7091,1
-73.9886,40.7226,1
-73.9908,40.7346,1
-74.0053,40.721,1
-73.9988,40.681,1
-73.9936,40.7181,1
-73.9906,40.7371,1
-73.9919,40.7353,1
-73.9907,40.7348,1
-73.9911,40.7334,1
-73.9903,40.7311,1
-74.0097,40.7208,1
-74.0094,40.7038,1
-73.99,40.7295,1
-73.9998,40.7268,1
-74.0101,40.7123,1
-73.9908,40.7347,1
-74.0013,40.7216,1
-73.9983,40.7331,1
-73.9966,40.7299,1
-73.9886,40.7315,1
-73.9994,40.7342,1
-73.9924,40.737,1
-74.0028,40.7392,1
-74.0059,40.7062,1
-73.9976,40.7257,1
-74.0052,40.7068,1
-73.9901,40.7345,1
-73.9932,40.7366,1
-73.9987,40.7349,1
-74.0049,40.7419,1
-73.9886,40.7227,1
-74.0069,40.7399,1
-73.9938,40.7208,1
-74.0089,40.7114,1
-73.9973,40.7241,1
-73.9876,40.7287,1
-74.0052,40.7401,1
-74.0052,40.7375,1
-73.9952,40.7254,1
-74.011,40.7096,1
-74.0063,40.7336,1
-74.0024,40.7345,1
-73.995,40.7249,1
-74.0162,40.7109,1
-74.0021,40.7329,1
-73.9987,40.7341,1
-74.001,40.7317,1
-73.9912,40.7326,1
-74.0002,40.7329,1
-73.9959,40.7247,1
-74.0076,40.741,1
-74.0044,40.7405,1
-73.9985,40.74,1
-74.0018,40.7329,1
-74.0123,40.7071,1
-74.005,40.723,1
-73.9969,40.7205,1
-73.9888,40.7273,1
-74.0045,40.7242,1
-73.9999,40.7202,1
-74.0061,40.7172,1
-74.01,40.7028,1
-74.013,40.7057,1
-74.0012,40.7315,1
-74.0082,40.7364,1
-74.0022,40.7389,1
-73.998,40.7293,1
-74.0026,40.7303,1
-73.9963,40.7321,1
-74.005,40.7414,1
-73.9914,40.7329,1
-74.007,40.74,1
-73.9946,40.7185,1
-73.9959,40.7305,1
-73.9911,40.7298,1
-73.988,40.7283,1
-74.0071,40.7415,1
-73.9975,40.7244,1
-73.9917,40.7331,1
-74.0026,40.7394,1
-74.0064,40.714,1
-73.9898,40.7231,1
-74.013,40.7079,1
-74.0153,40.7156,1
-73.9927,40.7018,1
-74.0074,40.707,1
-73.9971,40.7254,1
-74.0094,40.7085,1
-74.0069,40.7356,1
-73.9998,40.7387,1
-74.0007,40.736,1
-73.9914,40.7319,1
-73.9882,40.7317,1
-73.9976,40.7206,1
-74.0062,40.7338,1
-74.0162,40.71,1
-74.0013,40.7379,1
-73.9992,40.7265,1
-74.0065,40.7164,1
-74.0075,40.7259,1
-73.9911,40.7188,1
-74.0073,40.705,1
-74.0019,40.7378,1
-73.9957,40.7168,1
-74.0023,40.7377,1
-74.0035,40.7321,1
-74.0009,40.718,1
-74.0087,40.7142,1
-74.0046,40.7422,1
-73.9957,40.7389,1
-74.0042,40.7422,1
-73.9957,40.7381,1
-73.9957,40.7246,1
-74.0006,40.7185,1
-73.9898,40.7296,1
-73.9968,40.7235,1
-73.9913,40.7324,1
-73.9867,40.734,1
-73.999,40.7342,1
-74.0051,40.7278,1
-73.9902,40.7317,1
-73.987,40.7335,1
-74.0082,40.7389,1
-74.0152,40.716,1
-73.9905,40.737,1
-73.9913,40.7249,1
-74.0172,40.7109,1
-74.0081,40.7369,1
-73.9892,40.736,1
-74.0101,40.7115,1
-74.0094,40.7063,1
-74.005,40.7061,1
-73.9979,40.7329,1
-73.9965,40.7237,1
-74.0046,40.7304,1
-73.9956,40.7168,1
-73.9968,40.7238,1
-74.0035,40.7174,1
-74.0044,40.7073,1
-73.9884,40.7185,1
-74.0007,40.7321,1
-73.9993,40.7338,1
-74.0046,40.7377,1
-73.9903,40.687,1
-74.0026,40.725,1
-73.99,40.7354,1
-74.01,40.7209,1
-74.0112,40.7109,1
-73.9964,40.7364,1
-74.011,40.7159,1
-74.0046,40.7213,1
-73.9886,40.7227,1
-73.9926,40.7286,1
-73.9875,40.7286,1
-74.0029,40.7235,1
-73.9984,40.7199,1
-74.001,40.7317,1
-73.9939,40.729,1
-73.993,40.728,1
-74.0061,40.7194,1
-74.0042,40.7074,1
-73.997,40.7226,1
-73.992,40.722,1
-74.0023,40.7295,1
-74.0001,40.733,1
-74.0061,40.7354,1
-73.9943,40.7321,1
-74.003,40.7181,1
-74.0038,40.7299,1
-73.992,40.7111,1
-74.0026,40.7338,1
-74.0088,40.7327,1
-74.0095,40.713,1
-74.0085,40.7211,1
-73.9917,40.7326,1
-74.0014,40.7312,1
-73.9956,40.7209,1
-74.0017,40.7306,1
-74.0027,40.7238,1
-74.001,40.7209,1
-73.9876,40.7326,1
-73.9915,40.7299,1
-73.9897,40.7296,1
-74.0006,40.7272,1
-74.0049,40.7374,1
-73.9925,40.7306,1
-74.0081,40.7051,1
-73.9956,40.7251,1
-73.9971,40.7222,1
-73.9937,40.7273,1
-73.9871,40.7245,1
-73.9952,40.7178,1
-74.0024,40.7264,1
-73.9901,40.7194,1
-73.9959,40.7265,1
-74.0002,40.7287,1
-74.0001,40.7218,1
-74.0019,40.7405,1
-73.9897,40.7191,1
-74.0016,40.7213,1
-73.9999,40.7383,1
-74.004,40.7199,1
-74.0007,40.7308,1
-74.0079,40.7408,1
-74.0164,40.7113,1
-74.0169,40.709,1
-74.0072,40.734,1
-74.0071,40.7279,1
-73.9909,40.728,1
-73.9976,40.726,1
-73.9973,40.7194,1
-74.0106,40.7139,1
-73.9983,40.7134,1
-73.9972,40.7212,1
-74.0044,40.7072,1
-74,40.7303,1
-73.9875,40.7247,1
-74.0105,40.7152,1
-74.005,40.7235,1
-74.0064,40.7087,1
-74.002,40.7339,1
-74.0024,40.7399,1
-74.0063,40.7339,1
-73.999,40.7232,1
-74.0035,40.7173,1
-73.9904,40.7236,1
-74.0106,40.7038,1
-73.9952,40.7179,1
-74.002,40.7196,1
-73.9869,40.7298,1
-73.9983,40.7228,1
-74.0091,40.7258,1
-73.9894,40.7302,1
-74.0103,40.7211,1
-73.9955,40.7249,1
-73.9884,40.7314,1
-73.9981,40.7202,1
-73.9978,40.726,1
-74.0074,40.7331,1
-73.9921,40.695,1
-74.0023,40.7265,1
-73.9934,40.7202,1
-74.0005,40.7373,1
-74.0079,40.7412,1
-73.9893,40.719,1
-74.002,40.7404,1
-73.9962,40.7221,1
-73.9913,40.7299,1
-74.0047,40.7173,1
-74.0083,40.7259,1
-74.0027,40.7395,1
-74.0023,40.7294,1
-73.9958,40.7233,1
-73.9928,40.7179,1
-74.0084,40.7349,1
-74.0011,40.7309,1
-73.9999,40.7381,1
-73.9888,40.7271,1
-73.9966,40.7374,1
-73.9925,40.7302,1
-74.0102,40.7189,1
-74.003,40.74,1
-73.9911,40.7297,1
-73.9911,40.734,1
-73.9949,40.7315,1
-74.0033,40.7278,1
-74.0062,40.7331,1
-74.0116,40.7079,1
-74.0041,40.722,1
-74.0058,40.7175,1
-73.9955,40.688,1
-74.0069,40.7302,1
-74.0102,40.7209,1
-74.0053,40.7079,1
-73.9867,40.7299,1
-74.0095,40.7151,1
-73.9959,40.7266,1
-73.9966,40.7256,1
-74.0163,40.7107,1
-74.0033,40.7326,1
-74.006,40.7365,1
-73.994,40.7211,1
-73.9995,40.7233,1
-74.0008,40.7371,1
-74.0064,40.7397,1
-74.0085,40.726,1
-73.9984,40.7263,1
-74.0053,40.74,1
-74.004,40.7258,1
-73.9912,40.6971,1
-74.0044,40.7309,1
-73.9888,40.7272,1
-74.001,40.7256,1
-74,40.7218,1
-74.0057,40.7404,1
-74.0068,40.7407,1
-74.0077,40.7408,1
-74.005,40.7427,1
-74.0066,40.7337,1
-74.0011,40.7316,1
-73.9899,40.7336,1
-74.0041,40.7404,1
-73.9911,40.7235,1
-73.9889,40.7269,1
-74.0059,40.7064,1
-74.0051,40.7185,1
-74.0063,40.7325,1
-73.9904,40.7289,1
-73.9949,40.7183,1
-74.0089,40.7043,1
-73.9913,40.7174,1
-73.9924,40.7249,1
-73.9997,40.7271,1
-74.0101,40.7208,1
-74.0062,40.7412,1
-73.9917,40.7271,1
-73.9874,40.7288,1
-73.9873,40.7334,1
-74.0155,40.7113,1
-73.9986,40.7197,1
-74.0007,40.724,1
-74.0121,40.7057,1
-73.9911,40.7333,1
-74.0084,40.7144,1
-73.9963,40.7381,1
-74.0107,40.7175,1
-74.0078,40.7034,1
-74.0014,40.7411,1
-74.0063,40.7397,1
-74.0087,40.7325,1
-74.016,40.7151,1
-74.0013,40.7364,1
-74.0086,40.7214,1
-74.0005,40.7208,1
-74.0101,40.7122,1
-74.0056,40.7404,1
-74.0015,40.7263,1
-74.0148,40.7094,1
-74.0022,40.7345,1
-73.9978,40.7241,1
-73.9879,40.728,1
-73.9983,40.7249,1
-74.0052,40.7297,1
-74.0016,40.7394,1
-74.0076,40.7411,1
-74.0027,40.7394,1
-74.0005,40.7288,1
-73.9879,40.719,1
-73.9911,40.7278,1
-73.9922,40.715,1
-73.9974,40.7216,1
-73.9981,40.7356,1
-73.9873,40.7225,1
-73.9886,40.7276,1
-73.9964,40.7382,1
-74.0077,40.7407,1
-74.0029,40.7095,1
-74.0136,40.7091,1
-74.0005,40.7272,1
-73.9881,40.7315,1
-74.0082,40.715,1
-74.0071,40.7402,1
-73.9966,40.7238,1
-73.9876,40.7245,1
-74.0095,40.706,1
-73.9895,40.7358,1
-73.9878,40.7197,1
-74.0009,40.7295,1
-73.9999,40.7181,1
-74.0053,40.7214,1
-74.0089,40.7409,1
-74.0046,40.7171,1
-73.9916,40.7351,1
-73.989,40.7192,1
-74.0053,40.7207,1
-73.9939,40.7179,1
-73.996,40.7346,1
-74.0073,40.7161,1
-74.0046,40.7421,1
-74.0012,40.7319,1
-73.9894,40.7263,1
-74.0148,40.708,1
-73.9976,40.7215,1
-73.9962,40.659,1
-73.9906,40.7305,1
-73.9924,40.7245,1
-73.9974,40.7367,1
-74.0011,40.7292,1
-73.9942,40.7265,1
-73.9895,40.7358,1
-74.0042,40.7424,1
-74.0163,40.7115,1
-73.9994,40.7338,1
-74.0054,40.7289,1
-73.9923,40.7196,1
-73.9911,40.7338,1
-74.0051,40.7369,1
-73.9937,40.7217,1
-74.002,40.7404,1
-74.006,40.7176,1
-73.9992,40.7384,1
-73.9962,40.7382,1
-74.0086,40.7201,1
-73.9897,40.7343,1
-73.9897,40.7234,1
-74.002,40.7279,1
-73.9977,40.7224,1
-74.0024,40.7398,1
-74.0087,40.704,1
-73.99,40.7272,1
-73.9954,40.7252,1
-73.987,40.7296,1
-74.004,40.7133,1
-74.0072,40.728,1
-73.9925,40.7243,1
-73.9911,40.7366,1
-73.9883,40.7201,1
-73.9982,40.6915,1
-73.9955,40.725,1
-74.001,40.7318,1
-73.994,40.7227,1
-74.0084,40.7115,1
-74.0036,40.7253,1
-74.0082,40.7119,1
-73.9968,40.7373,1
-73.9914,40.7271,1
-73.9951,40.7253,1
-73.9902,40.729,1
-73.989,40.7215,1
-73.9934,40.7377,1
-74.0118,40.7073,1
-74.0063,40.7198,1
-74.0076,40.7111,1
-74.0052,40.7387,1
-74.0122,40.7026,1
-74.013,40.7048,1
-74.003,40.74,1
-74.0089,40.7194,1
-74.0079,40.705,1
-74.0104,40.7091,1
-74.0063,40.7334,1
-74.0146,40.7179,1
-74.0079,40.7051,1
-74.0006,40.7371,1
-74.0113,40.7103,1
-74.0027,40.7392,1
-73.987,40.7334,1
-73.9966,40.7257,1
-73.9918,40.7272,1
-74.0082,40.7363,1
-73.9934,40.736,1
-74.0057,40.7265,1
-73.9923,40.7247,1
-74.0004,40.7271,1
-74.002,40.7349,1
-73.9911,40.7349,1
-73.9928,40.7269,1
-74.0088,40.7139,1
-73.9938,40.7364,1
-73.9967,40.7253,1
-74.0014,40.7258,1
-74.0062,40.7336,1
-74.0153,40.7158,1
-73.9925,40.7245,1
-74.0034,40.7239,1
-73.9876,40.7287,1
-73.9921,40.695,1
-73.9899,40.7022,1
-74.0046,40.7397,1
-73.9891,40.7203,1
-74.0097,40.7126,1
-74.0045,40.7242,1
-73.9909,40.7283,1
-73.989,40.7269,1
-74.0077,40.7409,1
-74.005,40.7408,1
-74.0037,40.7294,1
-73.9983,40.726,1
-74.0092,40.7167,1
-74.005,40.7192,1
-73.9914,40.7369,1
-74.0085,40.7043,1
-74.0078,40.7049,1
-74.0057,40.7361,1
-73.9943,40.7285,1
-74.0074,40.7409,1
-73.992,40.7219,1
-74.0074,40.7431,1
-74.0054,40.7333,1
-74.0064,40.7397,1
-73.9956,40.7217,1
-73.9883,40.7279,1
-73.989,40.7189,1
-74.0158,40.7112,1
-74.0146,40.7048,1
-73.9883,40.7184,1
-73.9908,40.7314,1
-73.9976,40.7156,1
-74.0025,40.7292,1
-74.0018,40.7357,1
-74.0001,40.718,1
-74.0015,40.7309,1
-73.989,40.7217,1
-74.013,40.712,1
-73.9927,40.7339,1
-74.0114,40.7081,1
-74.0054,40.7396,1
-74.0061,40.7187,1
-74.009,40.7161,1
-74.0043,40.7424,1
-74.0026,40.7338,1
-74.0081,40.7225,1
-73.9961,40.724,1
-73.9927,40.7375,1
-73.9885,40.732,1
-73.9884,40.7202,1
-74.0107,40.7111,1
-74.0084,40.7259,1
-74.0072,40.7342,1
-74.0172,40.7053,1
-74.0021,40.7091,1
-74.0047,40.7418,1
-73.9911,40.7278,1
-74.0053,40.7191,1
-74.0059,40.7343,1
-74.0078,40.7037,1
-73.9972,40.7221,1
-73.998,40.7345,1
-74.0062,40.7225,1
-74.004,40.7254,1
-73.9891,40.7269,1
-74.0157,40.7144,1
-73.9991,40.7343,1
-73.9988,40.681,1
-74.0033,40.724,1
-73.997,40.7234,1
-74.012,40.7079,1
-73.9933,40.7335,1
-73.9972,40.7236,1
-73.9987,40.7344,1
-73.9965,40.7262,1
-74.0104,40.7114,1
-74.0114,40.7033,1
-74.0014,40.7246,1
-73.99,40.7345,1
-74.0013,40.7309,1
-74.0043,40.7379,1
-73.994,40.7363,1
-74.0081,40.722,1
-74.0097,40.7064,1
-73.9982,40.717,1
-74.0062,40.7331,1
-73.9923,40.7248,1
-73.9966,40.7212,1
-74.016,40.7048,1
-73.9877,40.7245,1
-73.9923,40.7368,1
-73.9895,40.7302,1
-74.0062,40.7397,1
-73.9904,40.7304,1
-73.9893,40.7341,1
-74.014,40.7174,1
-73.9986,40.7232,1
-74.0027,40.7219,1
-73.9914,40.7316,1
-73.9941,40.7328,1
-73.9938,40.7185,1
-73.9965,40.7237,1
-74.0061,40.7345,1
-74.0005,40.7186,1
-73.989,40.7167,1
-73.9927,40.7357,1
-74.004,40.7255,1
-73.9987,40.7245,1
-73.9991,40.7281,1
-73.9896,40.7261,1
-73.9985,40.7399,1
-73.9985,40.7246,1
-74.0077,40.7259,1
-74.0173,40.7056,1
-74.0043,40.7348,1
-74.0042,40.713,1
-73.9924,40.7374,1
-74.0161,40.7069,1
-73.9887,40.734,1
-74.0041,40.7257,1
-74.0113,40.7223,1
-74.0144,40.718,1
-74.0003,40.7272,1
-74.0084,40.7343,1
-74.0006,40.7321,1
-74.0025,40.7389,1
-73.999,40.7231,1
-74.0049,40.7407,1
-74.0075,40.7431,1
-74.0073,40.7432,1
-73.9903,40.7318,1
-73.9988,40.7192,1
-73.9873,40.725,1
-74.0081,40.7389,1
-74.0146,40.7141,1
-74.0096,40.7056,1
-74.0046,40.7238,1
-74.0031,40.7333,1
-74.0006,40.7357,1
-74.0004,40.737,1
-73.9999,40.733,1
-73.9869,40.7297,1
-73.9865,40.7345,1
-74,40.7178,1
-74.014,40.7177,1
-73.9967,40.7374,1
-74.0069,40.7307,1
-74.0084,40.7134,1
-73.9943,40.7353,1
-73.9922,40.7268,1
-74.0078,40.7323,1
-74.005,40.7407,1
-73.9891,40.7215,1
-73.9945,40.7196,1
-74.0095,40.7079,1
-73.9948,40.735,1
-73.9931,40.7369,1
-74.0072,40.716,1
-73.9949,40.7341,1
-74.0039,40.7322,1
-74.0055,40.721,1
-74.0037,40.7322,1
-74.0085,40.721,1
-74.0034,40.7082,1
-73.987,40.7339,1
-73.9914,40.732,1
-73.9966,40.7291,1
-73.9988,40.7323,1
-74.0083,40.7145,1
-74.0074,40.74,1
-74.0092,40.7137,1
-73.9958,40.7329,1
-73.9999,40.7192,1
-73.988,40.7279,1
-73.9935,40.7218,1
-74.0052,40.7185,1
-74.0029,40.7233,1
-74.0064,40.7194,1
-74.0049,40.7133,1
-73.9987,40.7231,1
-73.9883,40.7187,1
-73.9914,40.6983,1
-73.9907,40.7346,1
-74.0163,40.71,1
-74.0147,40.7095,1
-73.9899,40.7346,1
-73.9932,40.7278,1
-74.0107,40.7083,1
-73.9955,40.7268,1
-73.989,40.7269,1
-73.9884,40.7319,1
-73.9871,40.7297,1
-74.0035,40.7084,1
-74.0078,40.743,1
-74.0053,40.728,1
-74.0013,40.7293,1
-74.002,40.7282,1
-73.9883,40.723,1
-73.9954,40.7335,1
-73.988,40.7238,1
-73.9994,40.7234,1
-73.9905,40.7248,1
-73.9929,40.7366,1
-74.0026,40.7196,1
-73.9942,40.7323,1
-74.0009,40.7169,1
-74.0025,40.7397,1
-73.9886,40.7196,1
-73.9972,40.7224,1
-73.998,40.6829,1
-74.0053,40.7076,1
-73.9972,40.722,1
-73.9883,40.7317,1
-73.9965,40.6861,1
-73.9999,40.7213,1
-73.9972,40.7257,1
-74.0064,40.7405,1
-74.0101,40.7107,1
-73.9902,40.7233,1
-74.0069,40.7307,1
-73.9954,40.7253,1
-74.004,40.7299,1
-73.9889,40.722,1
-74.0012,40.7177,1
-74.0125,40.7084,1
-74.0076,40.7051,1
-74.0005,40.7301,1
-74.0033,40.7267,1
-73.9908,40.7367,1
-74.0091,40.7168,1
-74.0155,40.7146,1
-73.9991,40.7334,1
-73.9947,40.7259,1
-74.0109,40.7163,1
-74.0059,40.7271,1
-73.9878,40.7242,1
-74.0009,40.7167,1
-74.0015,40.7411,1
-74.003,40.7279,1
-73.9886,40.7226,1
-74.0107,40.7188,1
-74.0646,40.7387,1
-73.9937,40.7272,1
-73.998,40.7226,1
-74.0061,40.7399,1
-74.0001,40.7331,1
-74.0096,40.7064,1
-73.9886,40.7312,1
-74.0018,40.7092,1
-73.996,40.7326,1
-74.0006,40.7272,1
-74.0065,40.7397,1
-74.0031,40.7315,1
-74.0034,40.7326,1
-73.9868,40.7299,1
-74.0081,40.7385,1
-74.0001,40.7329,1
-74.006,40.7413,1
-74.0086,40.7205,1
-73.998,40.7357,1
-74.0049,40.7376,1
-73.9935,40.7371,1
-74.0162,40.7114,1
-73.9934,40.7298,1
-74.0157,40.7115,1
-74.0039,40.7076,1
-73.9911,40.724,1
-74.0015,40.7074,1
-74.0061,40.7095,1
-73.9889,40.727,1
-74.0024,40.7291,1
-74.0101,40.706,1
-74.0064,40.7397,1
-73.9882,40.7318,1
-73.9978,40.683,1
-73.9995,40.7312,1
-74.0074,40.7056,1
-73.9877,40.7285,1
-73.9933,40.7295,1
-73.9896,40.7233,1
-74.0025,40.7292,1
-73.9916,40.7298,1
-73.9882,40.7338,1
-73.9929,40.734,1
-74.008,40.712,1
-74.0039,40.7257,1
-73.9919,40.726,1
-74.0095,40.7127,1
-73.9901,40.7338,1
-74.0049,40.7231,1
-74.0067,40.7302,1
-74.0144,40.7098,1
-73.9991,40.725,1
-73.9924,40.7197,1
-73.993,40.7201,1
-73.988,40.7238,1
-73.9929,40.7367,1
-74.01,40.7211,1
-73.9979,40.7276,1
-73.9954,40.7275,1
-74.0106,40.7188,1
-74.0024,40.7304,1
-73.9947,40.7259,1
-74.0092,40.7042,1
-74.0004,40.7273,1
-74.0061,40.7332,1
-73.9901,40.7326,1
-74.0026,40.7342,1
-74.002,40.7195,1
-74.0156,40.7161,1
-74.0081,40.7081,1
-74.0007,40.7308,1
-73.9902,40.7251,1
-73.9997,40.7223,1
-74.0063,40.7334,1
-74.0076,40.7116,1
-73.9893,40.7362,1
-74.0049,40.7375,1
-73.9981,40.7354,1
-74.012,40.7073,1
-74.0031,40.7243,1
-74.0016,40.7324,1
-74.0021,40.7329,1
-74.0076,40.7407,1
-73.9993,40.7189,1
-74.0023,40.7293,1
-73.9916,40.7273,1
-74.0085,40.7146,1
-73.9882,40.7318,1
-74.0061,40.7331,1
-74.0086,40.7116,1
-73.9874,40.7329,1
-73.9889,40.727,1
-74.0052,40.7076,1
-73.9915,40.727,1
-73.9922,40.7249,1
-74.0081,40.7388,1
-73.9876,40.7287,1
-74.0093,40.7178,1
-74.0121,40.7027,1
-74.007,40.7417,1
-73.9962,40.724,1
-74.0099,40.7101,1
-73.9975,40.7257,1
-74.017,40.7046,1
-73.9916,40.7351,1
-74.0022,40.7346,1
-73.9884,40.7316,1
-73.9889,40.7218,1
-74.004,40.7221,1
-73.9883,40.7313,1
-73.9966,40.7236,1
-74.0076,40.7409,1
-73.9911,40.7331,1
-73.9947,40.7363,1
-73.9993,40.722,1
-73.9904,40.7318,1
-73.9875,40.7205,1
-73.9972,40.721,1
-73.9989,40.723,1
-74.0101,40.7197,1
-74.0111,40.7029,1
-74.0007,40.7297,1
-73.9957,40.7266,1
-74.0055,40.7399,1
-73.9998,40.7344,1
-73.99,40.7199,1
-74.0042,40.7198,1
-73.9945,40.7249,1
-74.009,40.726,1
-74.0015,40.731,1
-74.0061,40.7359,1
-74.0051,40.7416,1
-73.9965,40.7379,1
-73.995,40.7251,1
-73.9885,40.7232,1
-73.9898,40.7296,1
-73.9969,40.7224,1
-74.0034,40.727,1
-73.9961,40.6872,1
-74.0076,40.7409,1
-73.9947,40.726,1
-74.0065,40.7368,1
-73.9997,40.7267,1
-74.0072,40.7436,1
-74.008,40.7376,1
-74.0053,40.7399,1
-73.9996,40.7336,1
-74.0051,40.7408,1
-73.9874,40.7249,1
-74.0046,40.7422,1
-73.9968,40.7233,1
-74.0083,40.7383,1
-73.991,40.7339,1
-73.9952,40.7198,1
-74.0036,40.7238,1
-73.9934,40.7219,1
-74.0093,40.7163,1
-74.0039,40.7384,1
-73.996,40.7252,1
-74,40.7331,1
-73.9988,40.735,1
-73.9917,40.7271,1
-73.9982,40.7204,1
-73.989,40.7167,1
-73.9941,40.7323,1
-73.9986,40.7247,1
-74.0092,40.7062,1
-74.0064,40.7395,1
-74.0082,40.7382,1
-74.0134,40.7045,1
-74.0064,40.7144,1
-73.9996,40.7224,1
-74.0102,40.7199,1
-74.0082,40.7387,1
-74.0106,40.7109,1
-74.0075,40.741,1
-74.0069,40.7304,1
-73.9924,40.725,1
-74.0095,40.713,1
-74.0051,40.7376,1
-74.0009,40.7259,1
-73.9997,40.7336,1
-74.0001,40.7383,1
-74.0021,40.7302,1
-74.0029,40.7141,1
-74.0042,40.7074,1
-73.9959,40.7255,1
-74.0063,40.7397,1
-74.0082,40.7375,1
-74.0065,40.7386,1
-73.9914,40.7299,1
-73.9994,40.7221,1
-74.006,40.7271,1
-73.9961,40.7217,1
-74.0049,40.7302,1
-74.0078,40.7411,1
-74.0077,40.7403,1
-73.9928,40.735,1
-73.9923,40.7242,1
-73.9959,40.7164,1
-74.003,40.7269,1
-73.994,40.6994,1
-73.9959,40.6788,1
-73.9963,40.7238,1
-73.9887,40.7195,1
-74.0059,40.7343,1
-74.0037,40.7323,1
-73.9911,40.7343,1
-73.9882,40.7188,1
-73.9977,40.724,1
-74.0032,40.733,1
-73.9987,40.739,1
-74.0026,40.7343,1
-73.9985,40.7237,1
-73.9933,40.7342,1
-73.9949,40.7342,1
-74.0117,40.7222,1
-74.0065,40.7329,1
-74.0068,40.7303,1
-74.0054,40.7371,1
-73.9903,40.7306,1
-73.995,40.69,1
-73.9959,40.7321,1
-73.9917,40.7355,1
-74.0051,40.7271,1
-74.0018,40.7326,1
-73.9879,40.7211,1
-73.998,40.7242,1
-73.9999,40.7388,1
-73.992,40.7253,1
-74.0007,40.7289,1
-74.0036,40.7293,1
-73.9908,40.7331,1
-73.991,40.7245,1
-74.0033,40.7253,1
-74.0116,40.7229,1
-74.0018,40.7227,1
-74.0096,40.7123,1
-73.9855,40.7309,1
-73.9855,40.7316,1
-73.9861,40.7347,1
-73.9866,40.7182,1
-73.986,40.7351,1
-73.9877,40.7003,1
-73.9857,40.7328,1
-73.9862,40.7307,1
-73.9866,40.7223,1
-73.9863,40.7303,1
-73.9873,40.7193,1
-73.9857,40.7193,1
-73.9855,40.7233,1
-73.9862,40.7226,1
-73.9859,40.731,1
-73.9856,40.7222,1
-73.9886,40.6703,1
-73.987,40.7161,1
-73.9864,40.7225,1
-73.987,40.721,1
-73.9867,40.7158,1
-73.9868,40.7254,1
-73.9859,40.7227,1
-73.9859,40.735,1
-73.9857,40.722,1
-73.9865,40.7181,1
-73.9863,40.7224,1
-73.987,40.7208,1
-73.9871,40.7187,1
-73.9866,40.7259,1
-73.987,40.7197,1
-73.989,40.6916,1
-73.9859,40.718,1
-73.9872,40.7194,1
-73.9855,40.7276,1
-73.987,40.7194,1
-73.9888,40.6923,1
-73.9873,40.7199,1
-73.987,40.7226,1
-74.0612,40.7464,1
-73.989,40.6924,1
-73.986,40.731,1
-73.9858,40.7233,1
-73.9859,40.7309,1
-73.9855,40.7238,1
-73.9856,40.7272,1
-73.9864,40.7263,1
-73.9869,40.7257,1
-73.9859,40.7328,1
-73.9868,40.7213,1
-73.9869,40.7212,1
-73.986,40.7266,1
-73.9868,40.7225,1
-73.9865,40.7301,1
-73.989,40.6919,1
-73.9866,40.7222,1
-73.9883,40.6963,1
-73.9855,40.7025,1
-73.9869,40.7196,1
-73.9872,40.7216,1
-73.9882,40.6883,1
-73.9874,40.7103,1
-73.9859,40.7309,1
-73.9858,40.7222,1
-73.987,40.7254,1
-73.9872,40.668,1
-73.9868,40.7024,1
-73.9864,40.7303,1
-73.9875,40.7022,1
-73.9866,40.7182,1
-73.9855,40.7235,1
-73.9865,40.7305,1
-73.9886,40.6981,1
-73.9858,40.7229,1
-73.9865,40.7221,1
-73.9861,40.7226,1
